id,source_file,month,year,sl_no,heads_of_crime,major_head,minor_head,upto_end_of_month,prev_year_month,previous_month,current_month,category_id,category_name,subcategory_id,subcategory_name,mapping_confidence,mapping_method
102,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,102,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",On Minor,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
103,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,103,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",Sub Total,197,56,51,56,3,Cyber Crime,,,0.4,token_overlap
104,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,104,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",Sexual Intercourse by employing deceitful means (Se 69 BNS),,,,,3,Cyber Crime,,,0.4,token_overlap
105,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,105,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",False promises of marriage,134,13,28,32,3,Cyber Crime,,,0.4,token_overlap
106,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,106,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",Falsely claiming a job promotion or employment,1,0,0,0,3,Cyber Crime,,,0.4,token_overlap
107,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,107,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",Suppressing identity to induce marriage,1,0,1,0,3,Cyber Crime,,,0.4,token_overlap
108,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,108,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",Other,3,0,1,2,3,Cyber Crime,,,0.4,token_overlap
109,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,109,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Missing - Boy,1004,271,245,328,2,Crimes Against Persons,8,Kidnapping,0.95,substring
110,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,110,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Missing - Girl,334,81,66,68,2,Crimes Against Persons,8,Kidnapping,0.95,substring
111,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,111,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",For Ransom - of Children,2,0,1,0,2,Crimes Against Persons,8,Kidnapping,0.95,substring
112,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,112,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",For Ransom - of Cildren for Begging,0,0,0,0,2,Crimes Against Persons,8,Kidnapping,0.95,substring
113,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,113,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",For Ransom - of Women,1,0,0,1,2,Crimes Against Persons,8,Kidnapping,0.95,substring
114,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,114,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",For Ransom - of Girls for Immoral Purpose,1,0,0,0,2,Crimes Against Persons,8,Kidnapping,0.95,substring
115,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,115,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",For Ransom - of  Others,15,7,1,5,2,Crimes Against Persons,8,Kidnapping,0.95,substring
116,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,116,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Procuration of Minor Girls - For Prostitution,0,0,0,0,2,Crimes Against Persons,8,Kidnapping,0.95,substring
117,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,117,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Procuration of Minor Girls - Importring of Girl,0,0,0,0,2,Crimes Against Persons,8,Kidnapping,0.95,substring
118,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,118,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Procuration of Minor Girls - For other Purpose,0,1,0,0,2,Crimes Against Persons,8,Kidnapping,0.95,substring
119,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,119,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Espionage,0,0,0,0,2,Crimes Against Persons,8,Kidnapping,0.95,substring
120,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,120,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Intent to Steal From Child,0,0,0,0,2,Crimes Against Persons,8,Kidnapping,0.95,substring
121,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,121,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Murder (Homicide),0,0,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
122,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,122,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Obtain Signature Forcibly,1,0,0,0,2,Crimes Against Persons,8,Kidnapping,0.95,substring
123,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,123,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Recovering Loan,2,0,0,1,2,Crimes Against Persons,8,Kidnapping,0.95,substring
124,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,124,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Settling any Disputes,0,0,0,0,2,Crimes Against Persons,8,Kidnapping,0.95,substring
125,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,125,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Unnatural Lust / Illicit Intercourse,0,0,0,0,2,Crimes Against Persons,8,Kidnapping,0.95,substring
126,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,126,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Wrongful Confinement,11,2,3,4,2,Crimes Against Persons,8,Kidnapping,0.95,substring
127,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,127,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",For Exporting,0,0,0,0,2,Crimes Against Persons,8,Kidnapping,0.95,substring
128,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,128,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",From Lawful Guardianship,2,0,0,1,2,Crimes Against Persons,8,Kidnapping,0.95,substring
129,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,129,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",For Camel Racing Etc.,0,0,0,0,2,Crimes Against Persons,8,Kidnapping,0.95,substring
130,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,130,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",To Compel For Marriage,1,1,0,0,2,Crimes Against Persons,8,Kidnapping,0.95,substring
131,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,131,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",For Slavery,0,0,0,0,2,Crimes Against Persons,8,Kidnapping,0.95,substring
132,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,132,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",For Stealing From its Person,0,0,0,0,2,Crimes Against Persons,8,Kidnapping,0.95,substring
133,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,133,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Others,112,28,29,33,2,Crimes Against Persons,8,Kidnapping,0.95,substring
134,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,134,A - IPC Crime,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",At ATM,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
135,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,135,A - IPC Crime,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",At Residential Premises,11,2,4,4,3,Cyber Crime,,,0.4,token_overlap
136,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,136,A - IPC Crime,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",On Highways,9,2,4,0,3,Cyber Crime,,,0.4,token_overlap
137,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,137,A - IPC Crime,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",In Trains,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
138,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,138,A - IPC Crime,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",At Banks,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
139,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,139,A - IPC Crime,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",At Commercial Places / Establishments,1,1,0,0,3,Cyber Crime,,,0.4,token_overlap
140,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,140,A - IPC Crime,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",On Other Roads,9,3,6,1,3,Cyber Crime,,,0.4,token_overlap
141,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,141,A - IPC Crime,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",In Other Places,17,2,6,2,3,Cyber Crime,,,0.4,token_overlap
142,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,142,A - IPC Crime,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",River & Sea,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
143,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,143,A - IPC Crime,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",Preparation And Assembly for Dacoity,9,8,1,2,3,Cyber Crime,,,0.4,token_overlap
144,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,144,A - IPC Crime,"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS)",At ATM,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
145,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,145,A - IPC Crime,"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS)",At Residential Premises,35,7,11,7,3,Cyber Crime,,,0.4,token_overlap
146,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,146,A - IPC Crime,"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS)",On Highways,23,5,6,8,3,Cyber Crime,,,0.4,token_overlap
147,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,147,A - IPC Crime,"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS)",In Trains,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
148,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,148,A - IPC Crime,"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS)",At Banks,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
149,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,149,A - IPC Crime,"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS)",At Commercial Places / Establishments,19,4,2,4,3,Cyber Crime,,,0.4,token_overlap
150,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,150,A - IPC Crime,"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS)",In Other Places,135,22,39,26,3,Cyber Crime,,,0.4,token_overlap
151,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,151,A - IPC Crime,"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS)",Chain Snatching,130,41,39,30,1,Theft & Burglary,3,Chain Snatching,0.95,substring
152,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,152,A - IPC Crime,"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS)",Attempt to Commit,19,1,5,7,3,Cyber Crime,,,0.4,token_overlap
153,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,153,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8),334(2) BNS)",At Residential Premises,815,221,163,225,1,Theft & Burglary,,,0.4,token_overlap
154,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,154,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8),334(2) BNS)",On Highways,1,0,0,0,1,Theft & Burglary,,,0.4,token_overlap
155,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,155,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8),334(2) BNS)",In Trains,0,0,0,0,1,Theft & Burglary,,,0.4,token_overlap
156,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,156,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8),334(2) BNS)",At Banks,14,2,1,3,1,Theft & Burglary,,,0.4,token_overlap
157,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,157,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8),334(2) BNS)",At Commercial Places / Establishments,168,37,40,37,1,Theft & Burglary,,,0.4,token_overlap
158,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,158,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8),334(2) BNS)",In Other Places,104,37,20,28,1,Theft & Burglary,,,0.4,token_overlap
159,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,159,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8),334(2) BNS)",Temple Theft,141,23,42,30,1,Theft & Burglary,,,0.9,substring
160,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,160,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8), 334(2) BNS)",At Residential Premises,300,92,70,69,1,Theft & Burglary,,,0.4,token_overlap
161,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,161,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8), 334(2) BNS)",On Highways,0,0,0,0,1,Theft & Burglary,,,0.4,token_overlap
162,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,162,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8), 334(2) BNS)",In Trains,0,0,0,0,1,Theft & Burglary,,,0.4,token_overlap
163,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,163,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8), 334(2) BNS)",At Banks,0,0,0,0,1,Theft & Burglary,,,0.4,token_overlap
164,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,164,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8), 334(2) BNS)",At Commercial Places / Establishments,12,1,2,0,1,Theft & Burglary,,,0.4,token_overlap
165,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,165,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8), 334(2) BNS)",In Other Places,11,3,4,2,1,Theft & Burglary,,,0.4,token_overlap
166,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,166,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8), 334(2) BNS)",Temple Theft,7,0,3,3,1,Theft & Burglary,,,0.9,substring
167,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,167,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Attempt to commit,27,1,7,6,1,Theft & Burglary,,,0.4,token_overlap
168,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,168,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Of Automobiles - Of Tractors,19,4,7,4,1,Theft & Burglary,,,0.4,token_overlap
169,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,169,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),In Running Bus,51,13,11,22,1,Theft & Burglary,,,0.4,token_overlap
170,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,170,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Of Snatching,148,58,41,26,1,Theft & Burglary,,,0.4,token_overlap
171,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,171,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),At ATM,10,3,3,1,1,Theft & Burglary,,,0.4,token_overlap
172,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,172,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Of Sand,654,147,168,139,1,Theft & Burglary,,,0.4,token_overlap
173,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,173,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Government Office,11,1,2,4,1,Theft & Burglary,,,0.4,token_overlap
174,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,174,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Of Mines,26,16,3,8,1,Theft & Burglary,,,0.4,token_overlap
175,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,175,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Communication And Elec. Wire,133,21,37,38,1,Theft & Burglary,,,0.4,token_overlap
176,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,176,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Of Cattle,193,52,61,36,1,Theft & Burglary,,,0.4,token_overlap
177,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,177,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Of Cycle,9,4,4,2,1,Theft & Burglary,,,0.4,token_overlap
178,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,178,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Of Automobiles - Of Lorries/Trucks,27,11,6,11,1,Theft & Burglary,,,0.4,token_overlap
179,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,179,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Of Automobiles - Of Buses,3,0,0,2,1,Theft & Burglary,,,0.4,token_overlap
180,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,180,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Of Automobiles - Of Cars / Jeeps,61,16,11,16,1,Theft & Burglary,,,0.4,token_overlap
181,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,181,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Of Automobiles - Of Two Wheelers,2832,760,704,751,1,Theft & Burglary,,,0.4,token_overlap
182,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,182,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Of Automobies - of Three Wheelers,65,22,27,20,1,Theft & Burglary,,,0.4,token_overlap
183,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,183,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Of Accessories of Motor Vehicle,43,21,9,8,1,Theft & Burglary,2,Vehicle Theft,0.95,substring
184,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,184,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Govt. Vehicle,0,0,0,0,1,Theft & Burglary,2,Vehicle Theft,0.95,substring
185,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,185,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),"Electronic Goods (Radio, TV, VCR, Acs, Office Automation Equipments)",284,89,65,67,1,Theft & Burglary,,,0.4,token_overlap
186,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,186,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Of Fire Arms,1,0,1,0,1,Theft & Burglary,,,0.4,token_overlap
187,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,187,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Of Explosives,0,0,0,0,1,Theft & Burglary,,,0.4,token_overlap
188,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,188,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Of Cultural - Idols,2,2,0,1,1,Theft & Burglary,,,0.4,token_overlap
189,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,189,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Of Cultural - Painting,0,0,0,0,1,Theft & Burglary,,,0.4,token_overlap
190,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,190,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Of Cultrual - Others,64,19,14,17,1,Theft & Burglary,,,0.4,token_overlap
191,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,191,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Cash,135,44,37,30,1,Theft & Burglary,,,0.4,token_overlap
192,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,192,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Jewellery,478,138,122,139,1,Theft & Burglary,,,0.4,token_overlap
193,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,193,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Other Items Not Included Above,559,127,123,135,1,Theft & Burglary,,,0.4,token_overlap
194,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,194,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),In Running Train,8,6,3,3,1,Theft & Burglary,,,0.4,token_overlap
195,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,195,A - IPC Crime,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),Extortion,71,15,23,13,1,Theft & Burglary,,,0.4,token_overlap
